step,risk,HR,HRV,EDA
2,0.9394003383599611,87.28985971823695,34.540427549523635,30.26869007734259
3,0.9343483302610546,87.3817777642737,44.31567835860977,30.29537543432493
4,0.8408630491935127,87.48489255588889,39.56112142856357,30.42861450108618
5,0.41506819392362926,87.43673564419407,49.2100129586197,30.478083698475277
6,0.37496682083210087,87.46872443304032,42.95512460217041,30.559656373435327
7,0.18909679347419195,87.74331553793061,24.722247900643698,30.88241959347921
8,0.4132794961089764,87.83801606756204,40.5702274826744,30.994880599209658
9,0.5187027493855147,88.0069294823941,29.90999456026416,31.254032020970584
10,0.7363610287595795,88.03470658878254,41.46042433922523,31.37259951073649
11,0.25147713061940413,88.16511662849611,41.07168744881436,31.454197504446217
12,0.7679794498689115,88.19206395276046,38.100262057249644,31.566065665184535
13,0.8142000534672715,60.81341993519722,27.750610701899706,0.8202825911919288
14,0.9300360883109565,60.98249045763593,26.35668631928728,1.0869309043879152
15,0.12891789003018217,61.24895192997398,31.045277523056978,1.3267216712403003
16,0.33926788655462037,61.35950055352074,41.34935643302001,1.476677822394594
17,0.5456856100293487,61.35793530525118,40.63214930423045,1.6105989419772495
18,0.3360159786869421,61.42295686307731,47.175350448686316,1.6491795166106258
19,0.8405346839283452,61.543036608801536,38.71075490922667,1.7591737415265867
20,0.20002111860642946,61.622050503464514,37.92329635808801,1.9121885426819083
21,0.08396367972039398,61.77599677797607,29.773072643909696,2.108053022517673
22,0.04527695367406459,61.87484205409727,44.7949143031112,2.1887127418904577
23,0.519833045808263,62.00546348447273,31.203483729829497,2.4499711072550934
24,0.31799667099146434,62.133668777043574,30.199086666631207,2.6897634230527365
25,0.46392868528861686,62.22634595047025,27.25237999498981,2.9586106255165356
26,0.21317843676145143,62.303324632309625,45.69244680568579,2.990087737290763
27,0.638396266404342,62.377952779331444,40.5633351236704,3.1251975131863925
28,0.17764232639775956,62.512245739274476,37.08049065515268,3.2835641145423455
29,0.2733807608443902,62.71612055836536,43.40734034090998,3.3907882828412528
30,0.12324547702302968,62.93771117731275,27.969754363857184,3.6874339989958105
31,0.702979788658912,62.99098789089416,43.43931736195608,3.7322905291419874
32,0.2912168425650128,62.97097678328057,48.03464661661807,3.7581067969985162
33,0.4170315043491637,62.96541813739736,48.683335580186125,3.7744523788106297
34,0.09515189269034863,63.10111899775628,40.07827895871136,3.9599421594733952
35,0.03058691738815289,63.17609026623241,41.20044257523787,4.049159724718371
36,0.3090645959804341,63.348758243652654,38.50561634905517,4.1777275421872675
37,0.7312461945053197,63.35213675394663,43.79738844442916,4.251055423751832
38,0.18687972245290596,63.572357569337534,32.8449872836478,4.447295846010582
39,0.0327086771096029,63.66018595781381,50.34828686328022,4.5083486273515145
40,0.6849719575575579,63.7422183982802,41.20215801396133,4.582101506683901
41,0.4327652115442253,63.748800534550114,42.7232680586235,4.621616757896001
42,0.7812672531422752,63.911011652845175,31.033219585251796,4.831285254745305
43,0.7239575871535165,63.91185744477008,45.10131937440408,4.928382400783554
44,0.10211204893291526,63.98615568282181,44.685639550582124,5.0615778039195085
45,0.14941428873722873,64.06832398090273,50.434853350045195,5.095652172183897
46,0.710788258981305,64.14945721173008,51.058769229011375,5.105142118984315
47,0.6585859635968747,64.13266624479373,38.253402072251575,5.195719915317491
48,0.8778219418343842,64.20355046895985,31.828981087579283,5.4151627318938695
49,0.8997592171759226,64.23609092359438,45.584052700969444,5.453724143469467
50,0.6807973363223646,64.19074735508669,48.70394046328114,5.448516027523074
51,0.7851723452111169,64.32554596072146,28.719147340973674,5.69012084491425
