step,risk,HR,HRV,EDA
2,0.6975601679596805,69.11982739510556,35.39840131033634,0.7188577664271782
3,0.03846240662354672,69.10854104116211,48.495080768149506,0.6943288813262838
4,0.8182297472542152,69.25744886718026,28.687827696729112,0.9608037948139976
5,0.10866341682034653,69.21106837443085,48.16595927294511,0.9647355193335746
6,0.7265337639161474,69.4052972452014,32.01464261067349,1.156494250023141
7,0.0037417134415308473,69.34111756191466,51.02118580730698,1.1311518115361854
8,0.8469294454259397,69.38687806255795,29.33703506611305,1.3900595247831353
9,0.8073863529820368,69.52435675618844,32.23556522144709,1.6305564366067
10,0.13752372561701887,69.60870959913696,46.242239905427,1.6706315097680684
11,0.08418355604889172,69.6951269126345,49.76198066338514,1.7145341158309715
12,0.8403630040609599,69.83946295405407,27.398599202808384,1.9267764019628788
13,0.9395214348497389,70.04684009586047,30.23015199769111,2.2233585050948745
14,0.6936625173714976,70.19636599843214,31.60840904989147,2.4339045400635766
15,0.2454798363196814,70.29131211566644,42.010284316896914,2.4825109078768395
16,0.5884474394193662,70.47426883053599,34.81788950817191,2.6772779458729414
17,0.537198094958126,70.49827898260492,35.734405740515456,2.8008949933498255
18,0.33852851657248273,70.57466545298117,41.77296600732176,2.9034898621174174
19,0.3324667369208324,70.52460402221524,43.75737263633897,2.991509764625931
20,0.9287110359892182,70.72973240582694,25.538135266245302,3.288578922189453
21,0.8862668400897126,70.96830123596663,26.322496013845253,3.5816219963258114
22,0.5364871461760718,71.01642263774984,34.71368934876576,3.7311096708313536
23,0.2279023116770159,71.1030803741499,42.93145426723178,3.832126616874558
24,0.9988037828068624,71.17923080950843,24.146592232992223,4.128879175342472
25,0.754766399650902,71.16853003889271,29.576660618192996,4.358057588016688
26,0.13649945761798332,71.1825516054207,47.77010243763371,4.385663564605981
27,0.908622500845545,71.39061747258259,28.203969588622005,4.670856466327136
28,0.9186914650250648,71.53678209017008,25.734531026925524,4.957610075133826
29,0.279055562483298,71.51346230460678,40.724638332772464,5.028778414358393
30,0.8361874404771038,71.74274717498177,29.726060039492847,5.280533566508117
31,0.5195910339061042,71.8149111512211,37.21625528744829,5.410583429751317
32,0.6721791122991276,72.002979972376,30.38793454886392,5.623383041571242
33,0.5912745846680151,72.05779767010152,35.330791674584695,5.795583751047037
34,0.8406592674095971,72.28701557817107,28.283188805881668,6.0573285915011965
35,0.8959878326552858,72.46062514793321,30.97713545556603,6.34174144282924
36,0.008850148799141921,72.51170496721062,48.653916723505745,6.322100468125401
37,0.5253011137590645,72.53718491051042,38.57724909446266,6.468029725959074
