step,risk,HR,HRV,EDA
2,0.13362103054401653,88.5708098047227,36.902731670284304,30.23148553384077
3,0.2394764866985224,88.53218677650035,29.988206365195726,30.47230109365009
4,0.5823973120515303,88.87503577881878,28.86243715789987,30.70329177490942
5,0.6245322563280251,88.75816616502655,37.91269389037442,31.016133510573006
6,0.8455679194623875,89.1065305931605,27.75614317158364,31.264194439528627
7,0.34851885060449295,89.00133179867503,37.32640425081828,31.2228197519713
8,0.7334571169102932,89.2080187373956,28.28349807576008,31.47710028636744
9,0.8205078856906165,89.37584012392776,42.18730131418428,31.48582655831154
10,0.7805713711660691,89.16671817085667,41.75419389817123,31.65359665359715
11,0.673953306301952,89.27284020024629,29.412246108498003,31.90270502665621
12,0.9027954001249086,89.41039362315826,26.610670239243483,32.09174614317121
13,0.8468842199968315,61.74344294726678,47.50676827205322,0.4808617864998149
14,0.1747258239265954,61.82611931211401,41.64810578724758,0.6460992886001677
15,0.385817496604143,62.14489428431667,36.60961682184931,0.9149491140697738
16,0.31009179377616525,62.328170846052636,33.59070228480825,1.0547075001735267
17,0.7102134575485325,62.5548109032493,28.188303880387426,1.2070934449001363
18,0.8425883749074339,62.57040858173431,41.95754569288091,1.4320107367266957
19,0.6804405146192054,62.53822002148817,32.37288716069739,1.4914539268503562
20,0.6045094398908692,62.866688971319725,32.662763125842694,1.756624340031435
21,0.20529662045959374,62.86311287048151,32.452599823352394,2.096372606641721
22,0.6909014254243273,63.26774274293183,33.04975756975894,1.9802588017629228
23,0.6130709831087419,63.24160849286798,29.300503452876956,2.536525181552398
24,0.9088868897516437,63.380095016777794,34.032221845939745,2.810008587520757
25,0.4380775853871258,63.43643548198158,46.12277691286896,2.879764757651966
26,0.9799718678015197,63.90103190866354,41.90362789712891,3.04752512365041
27,0.017444543114525146,63.61241266947254,39.32248035668421,2.99797874106536
28,0.8042191685159779,64.05611146117276,32.761497856534504,3.204749933742348
29,0.5268722803961972,64.04579750006195,27.868846858337307,3.5656439278289636
30,0.4422408923640373,64.39089566667764,32.65715170673855,3.59216998223265
31,0.28704059517828084,64.6306117922066,32.726632739277335,4.010095681795905
32,0.3859981875503784,64.47730991755981,43.40669706819982,3.9673687464208856
33,0.2019540139891074,64.55811604315305,33.27946463842986,4.020961272402775
34,0.9053836655725478,64.70918824794619,31.98995909473191,4.395355231337389
