step,risk,HR,HRV,EDA
2,0.2794040766935143,82.06057563293287,43.690186672013446,29.946369480513884
3,0.25826606836335253,82.19182390486282,37.54518906118392,30.118284167705923
4,0.2923326857659305,82.19660831295988,45.50585792193285,30.1789082630209
5,0.18200048147166825,82.40585507559679,24.990103458908507,30.475842646666205
6,0.0278914708634036,82.51080194203867,38.80857735302909,30.621715218308154
7,0.1845090796572254,82.50611520096078,48.10343757917124,30.641823587191844
8,0.6159757142770168,82.48903459193457,52.165847389435925,30.68196547077146
9,0.40192145915317434,82.56998782839212,44.37424562460236,30.707499390938317
10,0.6130344876482032,82.70028750240478,30.941441125579583,30.925260185427376
11,0.08509272185668515,82.78258274267233,26.960782725005313,31.217292037165507
12,0.08788925619498456,82.8929272072606,39.349949468000595,31.30993087751029
13,0.7916745494176332,64.98156941556591,46.150795674006716,0.5588488983799579
14,0.7606597151405292,65.03842883336291,45.37574659101855,0.6015542998488038
15,0.7903194148978877,65.088391961923,41.54524066972771,0.6726825468847777
16,0.15130054651167213,65.10861733206278,46.627619281769825,0.7275237124625645
17,0.3301567605233837,65.09175180702753,49.456670129227206,0.731882557511598
18,0.6110864204150243,65.10678479905874,45.195900517903404,0.7586231838775339
19,0.2512738119305734,65.15796157522965,35.19070183566508,0.9223985479304742
20,0.38969240969977825,65.22213534319678,37.5224842559518,1.0451530611982356
21,0.8815919901990263,65.39609192679713,37.61825742406442,1.2080929697466884
22,0.00916265886822698,65.29188705567113,47.29554485619352,1.2375820158089392
23,0.8963363706660243,65.32469098205925,47.09175586294387,1.2212451884185016
24,0.08269395482896857,65.4455328852719,31.367691392288627,1.4556297471934518
25,0.4983573033985057,65.57154490243991,30.631505663821613,1.6592326999148233
26,0.40836518846220315,65.78008977458732,31.228804641995886,1.8752219478220638
27,0.07403707253165137,65.72591280605086,42.663453955007604,1.951533990074372
28,0.02754952792921217,65.8434616327087,38.86178443854526,2.0714431841213847
29,0.6826677595141311,66.09055384607169,33.53250395225705,2.2385833719758983
30,0.7923924217851596,66.12638006237808,41.52513755270376,2.3227299813060425
31,0.6792939327940993,66.2236072859989,36.02163032125678,2.4416502874128723
32,0.1176303526880752,66.41215854402789,27.079516920842536,2.731029098278404
33,0.17526931681439262,66.3480978044331,52.02158612779846,2.754331886904527
34,0.6633370613888798,66.54710407268,25.785727312790716,3.0353715275625848
35,0.4075338147910038,66.57305797110341,45.27468059285604,3.058405393436676
36,0.7866395878905439,66.66330357031467,39.71501593463118,3.20597881931642
37,0.809685299885222,66.7060115441797,41.89542817283635,3.319503761653832
38,0.3654849590018536,66.73355939754607,49.1428156691354,3.365768875920286
39,0.6914869056398497,66.78601805501945,48.58046615641206,3.3489601067599115
40,0.7181983627141734,66.89100261869629,32.86085915862128,3.5329893352264135
41,0.6373090353925103,67.04089571073175,29.566320130626742,3.738711272037143
42,0.17377931559708704,67.14033527595197,32.572111750142135,3.9116481869519526
43,0.4839097766479492,67.05188373832635,49.17598040007792,3.9790840954516358
44,0.24654024041234168,67.01738635627079,45.54522579178419,4.015299540749817
45,0.8270633953643421,67.18715017026308,32.14825568597614,4.1886311792721775
46,0.30707330514166076,67.29805020296855,40.414952211198546,4.329193469640416
47,0.1695204623578651,67.4513836625514,29.32533488444063,4.550781425213046
48,0.8050989401107039,67.53425873020541,28.80618230973014,4.816605179150913
49,0.757107145687721,67.6187721527383,40.587982134550096,4.906421812031852
50,0.13352370478647713,67.8042343226125,34.97092042970194,5.104305579749133
51,0.001575481484391128,67.90044290161268,31.799110651082795,5.304347224037238
