step,risk,HR,HRV,EDA
2,0.9290344754130017,66.34275951707717,27.271298965951804,0.8215278292693912
3,0.19188545187580952,66.38541244180954,43.40942708325627,0.843228542120938
4,0.3454056078067711,66.47190443555692,42.72574046743494,0.9336147643778917
5,0.6079917489489444,66.63357076074357,31.48252201618004,1.1196929031594733
6,0.19064525954290856,66.70023610016085,45.955414060974334,1.190136060430098
7,0.12932003948394555,66.62936043421388,48.20363916597969,1.2137021603063964
8,0.585000412920054,66.72471256800203,34.38093063013469,1.408783686750296
9,0.8192871726986473,66.93248911009586,32.25256820008321,1.671805546178075
10,0.859520606512693,67.15703536498314,27.164242911184814,1.9369343143276012
11,0.8954804926265262,67.27551575338889,28.990889103906234,2.2122162257461864
12,0.10784348311227421,67.28859948177039,48.85092148995854,2.29782874882562
13,0.637624334168263,67.3438249824049,33.658966067219986,2.4984355865651424
14,0.1156672659830611,67.37913868425005,48.91057429847036,2.556712839495091
15,0.4314730173104655,67.40299454052374,36.240808955734906,2.6834803279286152
16,0.24575139374920119,67.46471950078073,42.44553524429094,2.7391286580935787
17,0.8211674218679421,67.62816417393506,32.165472116742535,2.985380663738654
18,0.8836677401149663,67.82222178973586,30.910604604382318,3.2496322812284975
19,0.42822153270321683,67.87245143339587,40.9825992683056,3.3787950503108957
20,0.08020881237647548,67.85348608137932,49.33416947597748,3.3969439792208433
21,0.605607140383368,68.07867517420163,38.24282988970679,3.5512246363180417
22,0.4972352974559785,68.11477756533118,34.168046685023484,3.727507836943069
23,0.02763200227735707,68.10132561086152,50.27031543420742,3.7210093456020568
24,0.29505733935418654,68.16236910122397,40.85171625041185,3.7939671207879684
25,0.9130569945561912,68.36006711117125,26.30428213952462,4.043917682353352
26,0.9957098198441171,68.48705648362477,26.036831796927615,4.372552191436638
27,0.9426017518706583,68.7899695940676,29.513060823621664,4.612776857691787
28,0.8032857845616539,68.96561128254747,30.34884007798951,4.8424696386656985
29,0.257958487345178,68.99954423883995,43.576084741228996,4.880255690198508
30,0.947566254902261,69.14075631199448,26.26998017915316,5.1641736503211915
31,0.3245835103392408,69.20952802623299,44.286295305778765,5.276781227606148
32,0.48512487254365,69.36488645895939,37.42733287833498,5.387730921984029
33,0.9912725584710463,69.4929587328001,24.824592468683328,5.685486203379446
34,0.6076657930456054,69.59905008256504,34.71086136192566,5.864550101481804
35,0.4515060743225353,69.70922422740907,38.03850614648066,5.999587248946309
36,0.10980520439690078,69.68464289944941,49.186149159989995,5.999128389563817
37,0.8613853425726803,69.89349947234092,29.399764897911876,6.221302377878826
38,0.24370976807154154,69.886679961296,42.2276522576341,6.289331434524974
39,0.9387598797327809,70.07990712675596,26.454997847773434,6.543829745935266
40,0.8457353324569801,70.29059282385589,30.937096758019393,6.798251825427592
41,0.6320687456735581,70.40656781549535,33.89659748353581,7.003143458064153
42,0.4124475292185641,70.3542996334867,39.02480566352581,7.147965849971018
43,0.17625602830356535,70.3360412058606,46.911313846234314,7.186875843052567
44,0.524014112792308,70.46012431527078,34.660407860807275,7.338248543341788
45,0.8785557736731157,70.62570970442053,26.112061353054084,7.623071996317064
46,0.39711717064000585,70.65711574596085,36.716742447372006,7.730260948775445
47,0.16756184938976582,70.6380795646527,45.20128864341335,7.803837752946265
48,0.11320025234138076,70.70988751821795,50.48619561782706,7.828520758629551
49,0.8867662108013434,70.80959265450419,30.7195769859379,8.093012861103302
50,0.3104729286013701,70.91476941139065,41.54660593933065,8.17587836975962
51,0.5978352545476475,71.02575356519476,36.12023050897245,8.340569453127618
52,0.47418516479379336,71.15333013233871,39.493439024614844,8.490938371204075
53,0.6371682220116835,71.24228795707477,36.404735529762306,8.662599254227553
54,0.5182753826074402,71.32630841800169,34.0850570346445,8.804611097861516
55,0.22365207251777786,71.41722389344922,45.314921889981036,8.872194487664283
56,0.5472964170706769,71.55280737572637,37.11919360774885,9.032103564698273
57,0.5966998865623546,71.62396360558836,33.64948241717848,9.20842082479272
58,0.07190961189849598,71.65038106728026,51.33567993885122,9.238634625081431
59,0.07369047384350436,71.61944735977772,46.84675480476727,9.24747416004475
60,0.6003446959964962,71.60533050895192,33.10369789171482,9.42993732699463
61,0.783980601809051,71.87373485478867,31.294399130839942,9.666909900699023
62,0.9212177607328845,72.0674900438262,27.256832329399465,9.932066305251992
63,0.2578884050090461,72.17548602612806,43.29998740691697,10.014777758433395
64,0.6063772977802092,72.31557743558778,32.832959529780354,10.212837240249964
65,0.03954676380365574,72.3242954348611,46.16379874556956,10.232339143170591
66,0.3020633429332257,72.4579466688582,44.29469389044612,10.331361173077898
67,0.6384657743934518,72.6846397101633,33.2088944227913,10.52194997379959
68,0.29851826856969643,72.79301900866417,41.37353638360538,10.606326475615553
69,0.24534392704217534,72.7304163327744,39.7549710592452,10.692575134867637
70,0.2669021960134619,72.72621019544574,44.90855615669288,10.804025246112525
71,0.5020029831219206,72.87200128318277,38.33528956939711,10.970347087698373
72,0.8675365678889911,73.17289274310076,28.717493214508224,11.263837638501494
73,0.07739288781669751,73.21303052743333,46.36486514744698,11.282958923942326
74,0.2895787071157775,73.29897910243147,44.149062028058324,11.403274430170002
75,0.2533539992584013,73.38313821925617,44.81226488077874,11.469033170928682
76,0.9152560446687812,73.52785652041676,26.49578156936747,11.76946244342312
77,0.543057824014427,73.73687008131607,35.393263450488746,11.942763797783273
78,0.3728940003966936,73.76048112077447,41.64190534582483,12.016435080218614
79,0.18808035423087655,73.70135617380883,42.680077095730944,12.090648935090117
80,0.8083791242393332,73.8075923589646,29.136066528275265,12.31730660088241
81,0.6081168556296407,73.8726193496665,34.66485529596076,12.504066678915756
82,0.6941491127719616,74.06432927106435,32.68074616860811,12.723615376969562
83,0.49909356128579374,74.1875002445615,36.12996423600097,12.87495283480271
84,0.34988497220868575,74.25530408176887,41.60126553034631,12.975982931552894
85,0.4138786214413003,74.33720814081072,42.15059748307954,13.104369365274588
86,0.8693896942784891,74.48241738044938,26.519060074407154,13.414241628121282
87,0.3225173593672289,74.59113836304232,38.974232077869786,13.491053287420923
88,0.6055295628663179,74.72043845747928,35.16965729034524,13.70138295709773
89,0.12544017934144747,74.76223442742078,44.31500916459067,13.717961595374534
90,0.17094463254289405,74.76194278164259,45.690060161103595,13.738533437026199
91,0.8416018402433739,74.98233845524844,29.18962226699118,13.972741589881919
92,0.2935526213288957,74.97661926400453,39.63054983303511,14.039077982972119
93,0.35875409339811304,74.93460888473052,35.29152197171476,14.170820518488208
94,0.5348483797236036,75.04180297721321,33.58049480171346,14.341853034114092
95,0.5492074459896443,75.12695952505656,36.72067833104988,14.489802985057409
96,0.7956571357921514,75.32829331012505,29.161610220597243,14.753167622322271
97,0.9820169743592356,75.59142649213108,27.096716099703333,15.048248428919644
98,0.3953759239793585,75.64841127299086,41.247147811908704,15.184071604659334
99,0.5460282299287812,75.77098548041188,38.25093637771079,15.340884944033949
100,0.7162841126173138,75.85352656781436,33.46678966162619,15.57660533231173
101,0.4140226586643043,75.93881993211124,40.19713157604999,15.701776939306233
102,0.6125723565311452,76.00236296349279,36.82252448066042,15.884866493932318
103,0.08262727787018564,75.99331610554664,49.12639757381006,15.913704431189112
104,0.9560576609693674,76.22393649609566,23.140649033459447,16.209053671547682
105,0.30936445119012346,76.3278030037102,41.782738862477935,16.291538829150525
106,0.0655815942566007,76.36233742497284,46.084429301960206,16.318473960965427
107,0.46243546462759666,76.38761058969469,38.33415187017648,16.429101280261726
108,0.7939966962916941,76.45448772303331,29.95957371126514,16.707780608064375
109,0.12289561691425699,76.46196775241387,47.29380374512523,16.756891933480492
110,0.3934049516853565,76.55594456274387,42.331965207402426,16.878037513215194
111,0.8300125507092598,76.64299762696288,31.102259337928444,17.138919028063928
112,0.7931974369038595,76.80486788985974,28.08920884891018,17.379616809757767
113,0.5221771757830779,76.91660663840895,40.95764335077886,17.531254408638784
114,0.890080984212358,77.15537673856878,24.271375418954293,17.801737455337182
115,0.09979964239641814,77.17102158371468,47.48589918827733,17.819897589354582
116,0.48983413871221404,77.2095180102833,37.627259182436006,17.960634735955892
117,0.3213465587762724,77.24028568138826,39.59074352190533,18.058077581205115
118,0.0030969482343827792,77.30556765957378,53.58032653256486,18.048273545161347
119,0.9779623342122249,77.46253737599666,25.089395698210467,18.338981831045807
120,0.8175192405176331,77.68463629457054,28.617744222930128,18.58704196615822
121,0.3801943047572496,77.73714701307561,41.97962991109111,18.707618630858587
122,0.017668751553543305,77.76992182081126,53.681092245815826,18.71669754968076
123,0.2165987752791193,77.78336884598323,42.370238674858065,18.751415860364084
124,0.4597092444776282,77.83841708101923,37.23792348143349,18.88470470893116
125,0.26823829706910973,77.90774307527418,40.96268879519744,18.998988464482164
126,0.5819690635540261,78.035946408226,34.98940683566833,19.195582653100054
127,0.6231763094145655,78.25523575552918,37.97267719800058,19.392707415557897
128,0.14076859178098988,78.24075060857744,43.770245136210264,19.418718468100806
129,0.441296481009559,78.21688925554794,34.79045862240316,19.567828101886928
130,0.577814721917835,78.35998353268552,34.8262336971872,19.75966051041626
131,0.6473841396630694,78.53122711866453,32.75765517121735,19.93084995879697
132,0.4990385955553064,78.67619633534211,37.937655026622885,20.102834161398675
133,0.3641760113398943,78.63761099263736,38.21346364241854,20.221972432702398
134,0.21242934155609572,78.7020100384822,43.330775031597454,20.279775963360304
135,0.6075341002996603,78.80926278016956,33.08931958449586,20.457502553924982
136,0.3199213158970532,78.86779021938071,42.87505915503689,20.55957251620527
137,0.31494957083793984,78.82099163528977,38.743701743097375,20.681379979619766
138,0.7554637836657064,79.01851668561883,30.854390161230306,20.92616526288746
139,0.2024017167371185,79.07630896943203,45.02064497890594,20.99427647704753
140,0.7339239048772442,79.2554841908347,29.67055705473221,21.234334326017233
141,0.29046592403391525,79.32056618079416,46.97795352959276,21.326550451451965
142,0.9667216196735576,79.5309724927769,26.58300848543902,21.57720022404093
143,0.7496643825838458,79.64203333663474,29.198886974089177,21.826543827426
144,0.7430243527731302,79.77838554827251,31.833759223862117,22.036173992639707
145,0.025797896896184724,79.70254982228957,46.25663585575587,22.035967105278896
146,0.7258440915720167,79.82240496127733,31.690395732215514,22.22214489277448
147,0.08588307752364821,79.76930820542545,49.38114189452322,22.27645793841711
148,0.6964389174557758,79.9735372006646,31.77893170778733,22.498333396555918
149,0.1776532419775263,79.97925995863305,49.29450314985528,22.5394126801644
150,0.34391986813182507,80.03830711999461,43.515321302220954,22.63301221549022
151,0.9194720627145397,80.2194127194982,32.575735024677044,22.936926327438034
152,0.6534600561856647,80.40533533579021,33.24623222641622,23.125572924158483
