step,risk,HR,HRV,EDA
2,0.011258008122116636,89.8074925507824,45.85184311774281,29.129427447361508
3,0.18006978876440616,89.93510114588433,43.01134297089563,29.27485627436196
4,0.66728172347274,90.1242098389242,40.803361667656404,29.4019196207192
5,0.08521362986811343,90.24056358469858,47.487550295064665,29.43026705885655
6,0.09483445149266356,90.45318921974703,26.952871027236107,29.698748014476806
7,0.103331642333508,90.6422793444989,28.66769938388245,29.976849738136043
8,0.1510587493577018,90.62383573218001,46.23482201636184,30.05998274565648
9,0.8495048011613301,90.68641870555851,40.02463007943997,30.18488768995483
10,0.9127414838715705,90.81480819379897,29.127827166527496,30.469570520556385
11,0.4501604708068563,90.9970662789497,25.35917947178878,30.741722364251977
12,0.41451490497081367,91.1501793367873,26.63006666705814,31.038741944501005
13,0.8203316697573151,91.16705189434575,48.81958144833034,31.071989901337204
14,0.41153794796180176,91.16572334153685,40.213548433710976,31.197232531457708
15,0.5108415501042766,91.24139993539723,43.49308838130229,31.26760172935497
16,0.8992317904891397,91.37812115926383,41.69012311082554,31.36891708771812
17,0.8926423583579248,91.51277908508473,30.23193118062135,31.580487007693645
18,0.7164951944223056,91.55828371800352,42.880243969786676,31.655593407863723
19,0.5698277721390209,91.58331872474274,39.94819748267828,31.776481391267637
20,0.7632008038270577,91.7242919992568,44.69382857535775,31.87217860653454
21,0.606929526760418,69.85426561854838,48.69697764584278,0.47977563288135283
22,0.058500112452648856,69.91060722086642,43.081196515664246,0.5404602917684047
23,0.18462813424073343,69.98903664041521,37.780630007527435,0.7623995373210118
24,0.33795096125991,69.94596702042965,48.22121108087975,0.7928292536813177
25,0.9500759392451706,69.89280350852331,44.77892805154183,0.8378197036621611
26,0.38661896649294314,69.97969171794665,46.12727476551405,0.8711369869565029
27,0.7218127618420399,70.03725123631175,48.80741258345263,0.9302841147420118
28,0.07009797290678499,70.26774486122035,28.933105270481864,1.2129805996588254
29,0.996981342978432,70.43371916352115,26.061848333719894,1.4893133381427675
30,0.8223143695257984,70.51956868697599,37.12740764704736,1.597062304815832
31,0.602434882267375,70.58216478130505,42.365640887965775,1.7248820039988728
32,0.5178692619458224,70.78321765551499,32.12398971040483,1.9594512323739626
33,0.6279106230098416,70.98645330057994,39.8381487460047,2.089151153559585
34,0.4177936077737344,71.09741771132484,34.680909958140745,2.238637642143212
35,0.9617544932705624,71.26963127002429,27.07034789773372,2.496123745451979
36,0.15387437527531989,71.46886231597976,25.002212593039694,2.730180072290204
37,0.7411806709306813,71.60824905427933,35.472149359051606,2.9233091718963573
38,0.7363619929286809,71.70104129582064,32.20690631803537,3.1146817446834385
39,0.405225120891195,71.84114570712153,29.656363805045316,3.3462111783786757
40,0.33748979552408276,71.86150640519796,35.722654012124735,3.546892868973226
41,0.8843891474221484,71.80205563923732,49.64051210435292,3.5763983187807136
42,0.8218313779239047,71.83466974583659,45.27531771175396,3.6282576382198406
43,0.2082667604943097,71.96859929961118,39.8854557506288,3.7255492964542425
44,0.7221591847271571,72.16351928902529,27.601560252012106,3.9957906562250938
45,0.1392536971429067,72.20747792802524,37.337798265441926,4.126548525534564
46,0.9485645123629453,72.50845953694831,30.398225982767894,4.359090390372552
47,0.7729231812018444,72.49655998646956,49.15121830958712,4.391510254501764
48,0.015472267930301209,72.72180191798219,28.653486771017374,4.6925967349944475
49,0.7443750265780793,72.85270394469669,30.23979855394247,4.940138598783312
50,0.31733434680429695,72.94871096304219,33.49151764981907,5.13188964169819
51,0.19564275161447908,73.00096032982599,36.08064666549718,5.313330471889695
52,0.17434747471535406,73.09857971623521,32.356824989692015,5.501996409707081
53,0.874926792547167,73.16872892079331,38.301538441350154,5.598780509354905
54,0.28581509351941337,73.32499053158487,26.478826388114634,5.914879416541053
55,0.12470074399939146,73.31385756131436,47.45434631254705,5.944640423422949
56,0.516835954336858,73.41237177646083,32.20131885511617,6.166955495146454
57,0.3756392539858261,73.58784509752245,32.672745695486206,6.369979573975584
58,0.018099292232113817,73.72965307886011,39.29723785699779,6.5122509788725695
59,0.9214050509869679,73.81420709172781,40.55985708978701,6.676285113352802
