step,risk,HR,HRV,EDA
2,0.7829851824567754,78.61395804644292,43.66960758512355,27.897739512174763
3,0.751652056101609,78.63590730027198,43.79225640995013,27.97158762931225
4,0.003233116321190943,78.74523287586594,41.475012745919365,28.080540544733378
5,0.7025882745432572,78.93427306437528,28.450510760790333,28.313124089009857
6,0.2517850980905587,78.96168115448835,46.13040638070055,28.370156239008182
7,0.5848417946357635,78.94180601947922,49.05586698826436,28.40296782779461
8,0.6360548697838299,78.92871736855295,45.50917519171972,28.442904767983148
9,0.47378798933164057,79.02147872659279,36.50147694924434,28.624769110521484
10,0.46440722527351286,79.10416735870342,47.747609770788806,28.651323528700637
11,0.0016808051649778166,79.08522915481865,45.3896575963606,28.686921915991753
12,0.5677108653127937,79.23603825299433,31.277485858882137,28.89648679637093
13,0.7880725143681976,79.41554010441622,35.5728995640067,29.09512703050086
14,0.5515489589771162,79.63065656540051,30.26702934586387,29.317420364701857
15,0.8510499239709198,79.63988431209452,46.988119753854,29.322439169103045
16,0.8340749609080788,79.82399718768191,31.531338283571333,29.631635652945743
17,0.010636156792233398,79.97712077768013,45.79964596699397,29.667832707496775
18,0.05789732437776929,80.12111331597421,27.764342310269367,29.904694621882744
19,0.8865234034274638,80.22479481724848,42.65748923661204,30.01377140376856
20,0.1043303536842426,80.31234022767522,38.861440898088084,30.135291569483254
21,0.7416561162483104,69.46824592076952,29.985694119743943,0.7457164429601317
22,0.8997569767493921,69.54998482122842,32.08891710519977,0.9369842523706191
23,0.7159657711373757,69.57467548154993,51.893541902512176,0.9360641033791426
24,0.2654165455845374,69.74282372219344,34.704914814808475,1.149854490465596
25,0.9717214815231264,69.75280567931775,39.737667921213976,1.2246752725265235
26,0.5408675978597436,69.85715290872699,33.678891911498695,1.3793222686739068
27,0.04718657066029697,69.98015737128489,34.00915693702844,1.5456270515992396
28,0.9380957763474703,69.97003122696417,39.33827992443776,1.6905324364295813
29,0.23396216632837985,70.06676951746608,35.88744675393521,1.8477668951404655
30,0.6256949443642018,70.10050899173505,52.01244056780861,1.8193134065671523
31,0.4431099583440694,70.24848506700968,36.15553229646984,1.9644328666743052
32,0.45472689225905727,70.3489933663525,29.930772530245495,2.21086916635549
33,0.07557498924965544,70.39870506591666,36.780856024526486,2.4088015274162418
34,0.36092117774503774,70.533497820777,30.315913365364363,2.6488910726179307
35,0.5207792254188627,70.68592892670607,30.85690820281182,2.919128336111635
36,0.6335467593304371,70.61821562504777,50.78574521962536,2.9233476970739076
37,0.28395841921774,70.6195534066634,51.4548402526197,2.918219251474583
38,0.5792049927583903,70.76454798184764,30.256394606137825,3.1571549148664486
39,0.01628242646169875,70.76678402052075,47.656652778382636,3.1624758388078846
40,0.10335733921941204,70.98509370545831,31.94857604004025,3.366090286045422
41,0.09279775161010262,71.1514800750103,27.03962904714335,3.671861163634867
42,0.8137337709630763,71.30503966110213,34.56090033477334,3.8801500957906314
43,0.5798344726934118,71.37015956942946,42.243600665931176,3.9851428412258265
44,0.67754459306799,71.61497110840033,27.029234049570615,4.279874050473546
45,0.7923968709306807,71.74019887258027,38.90086965186398,4.446544814187393
46,0.4303160718438692,71.78626634218402,45.02061045892057,4.434576164641075
47,0.7200027519366027,71.93540244447023,27.7345017865537,4.719132541495097
48,0.3724464963145063,71.98633619534064,43.648834857169206,4.7673858026762534
49,0.4519058077168868,72.1623285598877,34.44153710416469,4.975184570284628
50,0.6131749750976596,72.24231783518594,37.726990885378804,5.147892355532087
51,0.8369105551465419,72.30362047994089,36.36192110464083,5.277286257521501
52,0.8494185667713,72.29238717996373,49.68213058672092,5.30323918443209
53,0.6965436795286208,72.33146045494004,43.26508675336753,5.42137100992846
54,0.32108703489125423,72.467573653281,39.46922224688822,5.5936473681583685
55,0.8160360779078925,72.61736009818887,33.61412770946303,5.752698813499548
56,0.5732071123615581,72.68288818457638,43.588757995033326,5.828551312772758
57,0.8247478827695457,72.79639095533311,34.647247486642954,6.013061908690287
58,0.9695516779689378,72.79124139305317,50.03492392974707,6.022057299113036
59,0.10022169524136315,72.73924669998512,47.75162937005042,6.042191585408341
60,0.9421231718894698,72.72335928052509,50.34041888654126,6.053881960070253
61,0.3050793903115917,72.86153436885057,31.579548688673132,6.309043212755838
62,0.14739099645329667,72.9500501367158,35.78151708381379,6.466003224198119
63,0.7240997961305504,73.12745763546373,29.916633339830142,6.691541843916147
64,0.28032857478417605,73.19500726532257,30.453131275832778,6.92884842543035
