step,risk,HR,HRV,EDA
2,0.9577202552118935,63.86158667639426,23.11394799454477,0.7898102814609618
3,0.9671228573999366,64.01602953904184,26.92066935878526,1.037993868554083
4,0.976028868895753,64.22234739939199,27.786137555792838,1.2865659515596355
5,0.5471653039192564,64.40377273934311,33.25124768217668,1.4375618954105545
6,0.4864027954682638,64.49294103378915,37.78182389221117,1.6015038547914842
7,0.16406165928485172,64.60303857709552,49.230478728597404,1.6997261661161431
8,0.04265005664544219,64.60400272407071,50.065417721326824,1.7201271903790032
9,0.4698123349121208,64.72166410600457,36.48284405739658,1.858290262394009
10,0.31247612318573903,64.76973980277033,42.07122111534499,1.9588510699928352
11,0.08842460839296451,64.8683220422268,50.46172649366217,2.034625600522251
12,0.2513096811172114,64.90054356772653,42.11239942378151,2.13925170403767
13,0.03635153076921849,64.8084745264245,47.559106419126415,2.135687260408262
14,0.3627512604835216,64.87362611151721,41.834508143021395,2.2490492413878873
15,0.46634777340604616,65.05577546930975,39.73805514669264,2.380447398526606
16,0.4102940710155797,65.05602034483749,38.70351246203547,2.4668734897861437
17,0.36456042659349297,65.07618794686421,44.85661974264736,2.5627000042464028
18,0.4129525004793362,65.21078893798008,40.467402533237575,2.679164594672007
19,0.4377649605975775,65.34692038335041,38.64783479484024,2.8402002288033
20,0.3507020458092712,65.42534333588728,42.20189553151906,2.974201495778039
21,0.7171966403014232,65.52260490472419,32.40955073451306,3.1659011069307295
22,0.9005426098139475,65.70005161148094,24.870224825806194,3.4156514942287
23,0.12643642338790495,65.71497561968121,47.936809479732624,3.4549600607866595
24,0.08605886438745014,65.7191408019584,46.4120778438024,3.491985235482145
25,0.211462102855851,65.81482189198637,44.57398029004222,3.5660455586482134
26,0.5437364092482342,65.94665999356035,35.574327594692136,3.751116306109814
27,0.6923747430369239,66.0063009650869,31.92012367752294,3.912613759552992
28,0.314783322621891,66.03734058172829,40.33528963124982,4.033742174398052
29,0.34634924947103884,66.17139898426448,40.82005004222879,4.1115461268397855
30,0.16296738733969085,66.22525305941413,46.06073756474326,4.140915892875298
31,0.6654120388619499,66.36276158271014,32.82830547278465,4.353180863571261
32,0.9385332703936862,66.59661112914502,24.57195896903,4.642654362452114
33,0.8034046321112407,66.75961473673402,26.699267291806922,4.890559787093883
34,0.423084546791372,66.77273041814367,38.57555416875317,5.013652222964336
