step,risk,HR,HRV,EDA
3,0.8369057208924563,60.51500882573754,33.91193980064153,0.7651413980549762
4,0.33339735370079626,60.51500882573754,33.91193980064153,0.7651413980549762
5,0.3053439154631,60.51500882573754,33.91193980064153,0.7651413980549762
6,0.14287032610670702,60.51500882573754,33.91193980064153,0.7651413980549762
7,0.23171719757695408,60.51500882573754,33.91193980064153,0.7651413980549762
8,0.26297111250440053,60.51500882573754,33.91193980064153,0.7651413980549762
9,0.10880706364782677,60.51500882573754,33.91193980064153,0.7651413980549762
10,0.7728294508424179,60.51500882573754,33.91193980064153,0.7651413980549762
11,0.9697348885000414,60.51500882573754,33.91193980064153,0.7651413980549762
12,0.24017705025212022,60.51500882573754,33.91193980064153,0.7651413980549762
13,0.18644401675874855,60.51500882573754,33.91193980064153,0.7651413980549762
14,0.8495273419786514,60.51500882573754,33.91193980064153,0.7651413980549762
15,0.8364112543453144,60.51500882573754,33.91193980064153,0.7651413980549762
16,0.2714179604354273,60.51500882573754,33.91193980064153,0.7651413980549762
17,0.982249101088086,60.51500882573754,33.91193980064153,0.7651413980549762
18,0.3317767375445323,60.51500882573754,33.91193980064153,0.7651413980549762
19,0.0799173751487734,60.51500882573754,33.91193980064153,0.7651413980549762
20,0.4807835695006595,60.51500882573754,33.91193980064153,0.7651413980549762
21,0.5865313149481418,60.51500882573754,33.91193980064153,0.7651413980549762
22,0.7774762674781502,60.51500882573754,33.91193980064153,0.7651413980549762
23,0.04568304843432125,60.63977336197593,44.71171369276243,0.8774613524846822
24,0.8560440623941701,60.69203158206446,40.5395034160638,0.9531318301015334
25,0.16291149883581446,60.661377779627,44.44416244697492,0.9636754467003313
26,0.24912273662219586,60.69841958578344,43.41981385424602,0.988008600386048
27,0.49654585680658203,60.706411455937115,41.80994972872891,1.0694561189625824
28,0.49268353627566563,60.79091298410694,48.984685048097816,1.1420041268720484
29,0.7479326450172871,60.98437450283594,31.61272687522198,1.3808065613181102
30,0.08297707244793984,61.18521624639952,25.356848925929334,1.6762074208833528
31,0.33307068814354357,61.24832720418837,45.50147223067112,1.7323071102987448
32,0.38988170059992466,61.29443254521442,43.3283786637859,1.7902059836765536
33,0.14587163934778624,61.51079092778213,29.388400528045846,2.0422504270219797
34,0.23584008862790506,61.71318303168092,32.6922405097962,2.2614782844203396
35,0.6608271607968708,61.80657324524065,41.583038307354705,2.32388456642656
36,0.22435614307750107,61.9339892080316,21.96125480543568,2.608277539814434
37,0.747641604488858,62.01482674919444,40.5488542595674,2.695930673528539
38,0.7837476927361637,62.074066225135375,47.65772109153055,2.7078742279215113
39,0.47033893656818526,62.15074055943439,37.9927898138407,2.833289444925644
40,0.8349442438403641,62.259798829615185,33.877633719483796,3.0196552549301066
41,0.9757991041259877,62.42571756997719,32.374549058646025,3.280522369637088
42,0.42753824262569495,62.36655487611152,51.51325585412225,3.3164317436515107
43,0.7181283827644385,62.51626605185291,28.724075139693387,3.56008766870079
44,0.13993988515183042,62.530979867515796,44.2247367833156,3.581680498521254
45,0.16102950748788458,62.63041122556924,44.825660237559504,3.682317915144766
46,0.9183236381513625,62.77495890082606,38.10340798599107,3.8177196227915995
47,0.5261101637292,62.94493121497259,38.003376669492226,3.9703845208295747
48,0.9009261712312598,63.08006379304675,33.43836009404375,4.207131112717128
49,0.15159350211169176,63.07159603245316,47.073908045099756,4.190745243040299
50,0.5269670908636374,63.169797611142265,40.24124137032288,4.283670419806379
51,0.7838073777880389,63.23629265296049,40.74506746161372,4.391139253818627
52,0.42155025187219586,63.23263978686003,46.00343228570679,4.414887936620761
53,0.29740984376374846,63.300447715778574,41.03473256144174,4.490431243103853
54,0.22824781117526505,63.42140655701868,34.43717050271895,4.727150815581506
55,0.6677886032212853,63.470512574928556,44.47082090181488,4.783224744779946
56,0.7373246920541843,63.62570293610766,27.99986228391149,4.975872930031288
57,0.12350271874057717,63.79623369674204,31.72979416486771,5.206010065727746
58,0.14900205027096247,63.86951263712419,37.03466135799226,5.34943364281244
59,0.5465457268319268,63.9744234860351,25.305484992623285,5.591447981296529
60,0.9828454729555217,64.09092124990735,25.89223803488774,5.901169371115312
61,0.9095220934469581,64.15313721445834,41.22026467769072,5.985449421523473
62,0.3155906232794783,64.32607892256048,31.090196424852937,6.193468486721113
63,0.6530976800087954,64.39815079359272,46.50513460425425,6.205740229749843
64,0.07629815015863284,64.3388066169345,43.139458138172216,6.23417316778554
65,0.24318785499278728,64.4256696180035,27.016895661415372,6.512618104372793
66,0.08895277184878403,64.55626738095397,35.53166935445101,6.653315997707592
67,0.33240496005053144,64.71860918291789,26.871581917446044,6.901066929394742
68,0.12418387045526047,64.78852279230655,48.24395673504685,6.955441761910026
69,0.896088495424185,64.94705507939388,38.247027465634446,7.14331455030587
70,0.08342383858353064,65.22536588448405,29.162488369985645,7.377506009782178
71,0.9636825635544752,65.32054181414813,37.29497410260093,7.4992766397791835
72,0.8080271584684008,65.3857653506327,46.43921982702844,7.609873297609757
73,0.9014787039676417,65.49394746144054,41.308214561154244,7.697135138294071
74,0.6488337611580924,65.59684708257437,33.35049758368695,7.929548095765682
75,0.23985124878690722,65.71791046208544,30.25439421553727,8.159677568082754
76,0.30375887344795993,65.67408639059343,48.971955206504845,8.21705664899548
77,0.5437376050511982,65.82498909964274,45.46379351333496,8.275388208767405
78,0.7574999421465908,66.0042092047187,34.52770477686815,8.426214882740002
79,0.8497187306927418,66.13647816444075,25.278462763796693,8.695997306918029
80,0.565973244252235,66.3225797171342,26.837862103634183,8.936737398477122
81,0.5889478587071915,66.42015366571601,42.041136227777315,9.056044903570342
82,0.0602022503493852,66.53927319908333,33.54494904735548,9.259842040542946
83,0.5430074065800948,66.6354330771015,47.67963970982102,9.286691587450916
84,0.9184687661393867,66.7185294035668,47.448810207897495,9.374775848854316
85,0.16808677527658422,66.74955328244661,50.662102953052816,9.405158321471164
86,0.5471771882547264,66.82213875353875,40.46698200136325,9.495662338000892
87,0.695043877849488,66.8525975459103,50.078731913345905,9.517701269962304
88,0.9550623045879549,67.12368773986326,29.319525436768217,9.762415480197166
89,0.9099037057900274,67.16026137476163,45.15576632008283,9.74446884349276
90,0.432073879827352,67.35557029330967,25.604676270753888,10.068268714226791
91,0.02168004354043984,67.49769593474869,30.323484475708753,10.313651776609262
92,0.6312889271798662,67.69681670901458,25.259826720793107,10.59751790245107
93,0.38949717591253397,67.8500329818273,35.73337208744819,10.798364769397178
94,0.699555692414488,67.94027223801999,40.439287472453884,10.901570484190215
95,0.8125655521140799,68.00138380414565,43.89041903921394,10.977490780208997
96,0.2725322229394853,68.04967647119943,34.99329814458,11.113023350337249
97,0.4382925500587993,68.22904476992814,31.034460896603843,11.35720716211166
98,0.07668030808590842,68.39008958449762,30.334352197804996,11.601789124221161
99,0.23464675580398542,68.54103114574009,37.98118500334906,11.784957291565936
100,0.19316245234049378,68.58452915032538,36.73163900436347,11.963298985670505
101,0.03913034260259651,68.58271995584956,48.22962651190452,11.990420064273636
102,0.24321718890410293,68.68781103291361,36.45656220745314,12.138525838281263
103,0.048303273515212686,68.90881932574379,28.777548765084585,12.468386653297689
104,0.9037999874866044,68.93004317595359,46.962379058383014,12.520604415397408
105,0.7232887163602055,69.08282279990037,34.048811756221895,12.688842935592799
106,0.4272190749161223,69.14345669016087,29.49011785581828,12.897417608664327
107,0.8778034404883344,69.22765534256973,27.88400132228693,13.190787473218226
108,0.051655014092933826,69.42230331464363,23.51408777493595,13.501816225690687
109,0.3686610066620508,69.5863585620525,41.470842630239815,13.67053992548854
110,0.31964049913993564,69.57425540017366,51.33010129701092,13.709874344848359
111,0.5761602711025248,69.66365685810294,33.4408621721571,13.916723815888384
112,0.21738741607266399,69.79567211102457,38.82546842904713,14.00057972198592
113,0.9661795375057738,69.85385917245632,30.55067234337338,14.244695463899502
114,0.45107011421559284,70.02995466525655,33.32239771696986,14.503258209808497
115,0.9851912364958719,69.95911257077239,46.1006850693525,14.586007172117272
116,0.8711392593230722,69.97145167839066,39.11961919901947,14.705007930038198
117,0.8793867234103129,70.05064843109326,48.67238451171856,14.746047713869743
118,0.7672888459366171,70.13685490537101,45.52356334826261,14.825781525187368
119,0.2132304388073457,70.084128110626,44.05964094682657,14.852176542397055
120,0.49962143518344926,70.07685440464006,50.106440884763785,14.877317680983158
121,0.6864905794576451,70.0701721055655,44.62664097827259,14.916397763368373
122,0.46140636386667555,70.16052462535008,49.20635923023766,14.902372072259677
123,0.5628057991482,70.3982143360662,27.310043072792485,15.17333073353301
124,0.0676236157815262,70.5898756928487,28.90331590414196,15.408335638705719
125,0.9591712958817616,70.70438554886115,38.05756183813813,15.518418180927181
126,0.17513221523926537,70.86347202451879,27.46666776776292,15.82359651018125
127,0.5244072395128071,71.00941403662907,43.02867304157518,15.835109452355574
128,0.24438142586265743,71.08474303698989,34.489645734942016,15.936575688280831
129,0.5701624577038209,71.16736306141149,42.634365870469985,15.996473252311185
130,0.7524929947301293,71.16699940315588,37.45188426991074,16.166820812458493
131,0.7504807320552134,71.1546291584433,45.87162029539197,16.24011631806659
132,0.19482000212929818,71.37317174279977,22.448340950052078,16.49718910510712
133,0.816292572899062,71.45203802204794,36.96051917980234,16.664467628921063
134,0.6373900661302657,71.69903661048734,22.498903861078173,16.968104365426296
135,0.94576789891367,71.88424359545539,29.595290611865757,17.247191363284625
136,0.6468785219004474,72.08905367843033,26.181402094957544,17.50196841697938
137,0.9141931380089937,72.17330705646852,30.527245732779402,17.74662834269782
138,0.7923173183919272,72.1923927515912,44.92369398779341,17.818555982430603
139,0.45658775034042887,72.24483837906902,36.223906128775724,17.962784562792166
140,0.6530629868265028,72.38925462489995,32.62491699569604,18.13215764924603
141,0.8753611260908116,72.47576275362579,40.702719792104276,18.24639588183644
142,0.7063754805486215,72.59507376091905,36.38898179908043,18.37541262948644
143,0.16844479287846914,72.56206863509901,52.20151402858515,18.377017735053148
144,0.6202633031040611,72.75888474148391,22.19103964186415,18.68965355768355
145,0.4451168875581737,72.8404092728733,45.82246520837504,18.739737145718227
146,0.7171489807174918,72.9453448874997,39.4812109021931,18.88896196190549
147,0.6846332812009144,72.97354692190316,44.14216656267502,18.975784410082706
148,0.6760989172119694,73.06300474982703,34.233395950596474,19.133743350272148
149,0.7845506536233835,73.22738658480141,28.69467666844776,19.362002349044523
150,0.03636875084284008,73.37410126520156,32.42989660984552,19.63422393145628
151,0.22021157277519088,73.4444402609623,44.14287384244571,19.688978337183862
152,0.14723437214556523,73.57133959450479,26.9587456207882,19.9247832045839
153,0.34010039654518753,73.65007472566033,32.476603175533896,20.110152065673233
154,0.4154427119914733,73.82205377227443,28.190078147652674,20.414987448411374
155,0.6254137437007374,73.8954587324267,34.204782356754116,20.645108644442306
156,0.39321383881522687,74.16632486115633,26.715719909543573,20.940430323227723
157,0.14296192464460078,74.30439026940428,31.18419234248117,21.188301592998954
158,0.3547512076682927,74.48802557984544,37.56664017092688,21.346716913446578
159,0.20314407812489765,74.61511551679827,35.82204302517485,21.58871782370859
160,0.3839877681540357,74.80311329719872,27.471794717497403,21.8293770412679
161,0.5036653759041532,74.93968984645441,33.083046460723935,22.020690345252575
162,0.34645411080754684,74.89127307061293,43.80416000933696,22.069129101441458
163,0.5748893472596183,75.02219811803094,32.199557529916966,22.26967371816996
164,0.7872146987971871,75.21801166177474,38.79877147834385,22.39494773194408
165,0.5165340447560139,75.44438791520226,33.905344009855774,22.613197663542817
166,0.24747031033883493,75.60622217014831,33.68150434252097,22.841418716425103
167,0.20763102532034372,75.72981434071123,33.36915947819229,23.015420973160758
168,0.792041439702252,75.927555586024,26.978570761942226,23.24785147684265
169,0.14641147271796928,75.95571052275585,50.208986295524106,23.275458698511635
170,0.2656576815119427,76.00354654016718,39.56075309676946,23.308757641787516
171,0.8597097501441554,76.04947658698062,48.562824483465015,23.369306922601794
172,0.3875380472178668,76.18886441409457,39.59416052034857,23.47768747671809
173,0.4903481861133031,76.34645375021253,38.35516059985116,23.610759659580374
174,0.8024003467463364,76.4876700914483,35.15977567130486,23.819404937216028
175,0.2993234292800282,76.6735279212042,40.67086701774691,23.944920393993268
176,0.23469568592180756,76.64125414093601,48.29165308858713,23.9579896711291
177,0.044802235244150834,76.74104233981357,41.47910966469014,24.075368584059568
178,0.3931978618088221,76.775676233894,44.43459153898716,24.153492752668736
179,0.13935312375245856,76.77396153080902,41.03015221474784,24.255384775422026
180,0.7596602231908254,76.86789413163757,39.97739701258511,24.38468787025155
181,0.19126473726584337,76.953050654639,39.32882333735625,24.490915065961406
182,0.5710018557735139,77.07108738104168,36.26959796302723,24.627188733430977
183,0.9328558504781362,77.26439524201145,26.313839365026325,24.886808844255818
184,0.4865534052941297,77.2621668574011,36.11027238079504,25.06671366207464
185,0.3733201339752342,77.33448378148881,42.30085419900677,25.140456205997904
186,0.8115743039100155,77.38017270936405,47.79579755565381,25.21154193587834
187,0.5250140829462955,77.51386621027653,28.939940211178623,25.45729330738757
188,0.36451604055481157,77.49531133677858,47.60690471919317,25.503320574615046
189,0.004438268762122166,77.56076298632729,45.40680449954451,25.56910202602739
190,0.8940819028337588,77.78934184934167,24.306179852253443,25.839801920871157
191,0.2627575555013194,77.82136701902787,39.383354198852246,25.944669286278547
192,0.6620819878001492,77.88130846109905,37.926266642451175,26.09463956020461
193,0.6250893611440936,78.12939242966218,29.78921160036404,26.328030642001245
194,0.3232563747025998,78.21600058492778,42.21002937161092,26.40531260361738
195,0.21008297313889468,78.27659485639832,46.89525578027232,26.479152578227264
196,0.16252323541600877,78.32148964246566,50.038385397158386,26.500654540713377
197,0.015162527759555178,78.33501956752872,38.83956800549403,26.609651171491837
198,0.8883950171252708,78.39506672896118,45.557949067085616,26.673934863385977
199,0.0354081436942274,78.58785888149856,30.02401495600679,26.875818360249383
